stop_id,stop_name,lat,lon,degree,degree_centrality,betweenness_centrality,closeness_centrality
9607445,"Estr. Do Jaguaré, 30",-23.592571,-46.764952,3,0.0001370426202548993,3.2154787446161686e-05,0.020235924011059458
660010681,"Estr. Do Jaguaré, 44",-23.594114,-46.763569,2,9.136174683659952e-05,3.655380272457393e-05,0.02034116588861467
9607527,"Estr. Do Jaguaré, 1713",-23.594998,-46.761095,3,0.0001370426202548993,8.18096273020067e-05,0.020759168609094925
9607424,"R. Denis Chaudet, 159",-23.593248,-46.758858,2,9.136174683659952e-05,2.9589479111949662e-05,0.02107223818530979
960010704,"R. Denis Chaudet, 6",-23.592304,-46.756563,2,9.136174683659952e-05,5.1880024390015145e-05,0.021302061894794614
660010705,"R. Denis Chaudet, 21",-23.591662,-46.754675,2,9.136174683659952e-05,7.847238175883745e-05,0.021586883978510742
9607371,"R. Valentin Seitz, 181",-23.590581,-46.753587,2,9.136174683659952e-05,0.00010767580080169763,0.02189185378229751
960010706,"R. Valentin Seitz, 2",-23.589111,-46.753766,2,9.136174683659952e-05,0.0001435967282275364,0.022300526875542463
9607528,"R. Basílio Levi, 179",-23.58795,-46.754237,2,9.136174683659952e-05,0.00018669479842341088,0.022771553190316342
120015842,Rod. Raposo Tavares,-23.581617,-46.730964,4,0.00018272349367319903,0.03231558941643833,0.02437137201550612
630012925,Parada Carlos Reis,-23.5701,-46.697734,4,0.00018272349367319903,0.0003461743140561292,0.02665596742494904
1206957,"Ac. Acesso, 628",-23.584011,-46.736703,5,0.00022840436709149878,0.0100750998897593,0.023853238999844182
1206959,"R. Ari Aps, 80",-23.584908,-46.739914,4,0.00018272349367319903,0.0005436730312821744,0.023343204068292548
1211372,"R. Ari Aps, 368",-23.58488,-46.742855,3,0.0001370426202548993,0.0002520919980748918,0.022832259914995698
1211417,"R. Ari Aps, 582",-23.584817,-46.745645,2,9.136174683659952e-05,4.820654149629306e-05,0.02234053627084188
6607370,"R. Valentin Seitz, 180",-23.590584,-46.753722,2,9.136174683659952e-05,0.0019287657266480673,0.022345165488554877
9607501,"R. Denis Chaudet, 9",-23.59207,-46.756302,2,9.136174683659952e-05,0.0018955965521894676,0.021993578048015945
9607489,"R. Denis Chaudet, 195",-23.592954,-46.758556,2,9.136174683659952e-05,0.0018672926184643106,0.021691051883735723
660010680,"Estr. Do Jaguaré, 2030",-23.59454,-46.763019,3,0.0001370426202548993,0.000402162064360122,0.021198877837483986
9607444,"Estr. Do Jaguaré, 65",-23.592723,-46.764757,3,0.0001370426202548993,0.0005646815130769645,0.02142823581924753
660010687,"R. Brás Da Costa, 126",-23.592799,-46.765864,2,9.136174683659952e-05,0.00030704512140971717,0.02098107189306947
6607158,"R. Rev. Jorge Bertolaso Stella, 292",-23.594867,-46.76634,3,0.0001370426202548993,0.0002644949914726523,0.02055433128237582
6607641,"R. Pascoal Zullino, 176",-23.591282,-46.769706,2,9.136174683659952e-05,2.85873255722502e-06,0.020461326214724754
420013243,Terminal Rodoviário Do Jacira,-23.741773,-46.800154,1,4.568087341829976e-05,0.0,0.01349278209196985
420013270,"Estr. Guavirituba, 220",-23.686117,-46.768158,2,9.136174683659952e-05,0.00011188224996654358,0.018758419051993325
4503920,Est. Sto. Amaro,-23.655483,-46.722834,2,9.136174683659952e-05,3.063418472240801e-06,0.02280996799039712
420013358,"R. Prof. Barroso Do Amaral, 307",-23.68672,-46.7678,4,0.00018272349367319903,0.0010634426715916115,0.01876621823540455
4203950,"Estr. Do Embu-guaçu, 10557",-23.733966,-46.787436,2,9.136174683659952e-05,6.655169221015474e-05,0.015590991966269728
420013222,"Estr. Do Embu-guaçu, 10231",-23.731636,-46.785988,2,9.136174683659952e-05,0.0001119757823578636,0.01583688965831066
420013081,"Estr. Do Embu-guaçu, 9883",-23.728525,-46.786092,3,0.0001370426202548993,0.005186663158398812,0.016091153063317154
420013082,"Estr. Do Embu-guaçu, 9826",-23.728522,-46.786225,3,0.0001370426202548993,0.0027555022139173027,0.015597668365540204
420013221,"Estr. Do Embu-guaçu, 10022",-23.731991,-46.786269,2,9.136174683659952e-05,2.5149236676704357e-05,0.015358882592354305
420013223,"Estr. Do Embu-guaçu, 10558",-23.733991,-46.787511,2,9.136174683659952e-05,7.15699710674585e-07,0.015127433650333838
420013224,"Estr. Do Embu-guaçu, 10570",-23.734136,-46.787569,2,9.136174683659952e-05,2.150829339791118e-05,0.015354067274255022
420013093,"R. Ana Lúcia De Amicis, 125",-23.736825,-46.776494,2,9.136174683659952e-05,0.0,0.014470250418421657
420013092,"R. Ana Lúcia De Amicis, 4",-23.735208,-46.77784,3,0.0001370426202548993,5.9708791851190024e-05,0.014680399041827502
420013090,"R. Anatoli Liadov, 86",-23.73587,-46.779566,2,9.136174683659952e-05,0.0020865663219866563,0.014896873296617973
420013087,"Av. Dos Funcionários Públicos, 32",-23.736399,-46.780838,3,0.0001370426202548993,0.004850140398730149,0.01512207286585766
420013086,"Av. Dos Funcionários Públicos, 379",-23.734974,-46.781498,2,9.136174683659952e-05,0.004894209227723602,0.015352871992072137
420013661,"Av. Dos Funcionários Públicos, 50",-23.732965,-46.78398,2,9.136174683659952e-05,0.00493931353714952,0.015591069695094202
420013084,"Av. Dos Funcionários Públicos, 28",-23.732131,-46.784956,2,9.136174683659952e-05,0.004984448301882275,0.015837164633153794
4201899,"Av. Dos Funcionários Públicos, 44",-23.732263,-46.784941,2,9.136174683659952e-05,0.002640403228496884,0.015358904144188895
420013085,"Av. Dos Funcionários Públicos, 612",-23.734739,-46.781707,2,9.136174683659952e-05,0.0025952684637641304,0.015127339568728125
420013088,"Av. Dos Funcionários Públicos, 34",-23.736489,-46.780874,3,0.0001370426202548993,0.002555116187229944,0.014903221985230895
420013089,"R. Anatoli Liadov, 222",-23.736191,-46.77977,3,0.0001370426202548993,7.34705874587563e-05,0.014685549716935375
420013091,"R. Anatoli Liadov, 71",-23.735158,-46.778876,3,0.0001370426202548993,1.8953169065204656e-05,0.014473072653621442
1903890,"Av. Prof. Dr. Telêmaco H. M. Van Langendonck, 20",-23.660914,-46.769447,2,9.136174683659952e-05,0.0004612216531007251,0.019680434550036277
420013108,R. René Castera,-23.750396,-46.777149,2,9.136174683659952e-05,2.2978529008679763e-05,0.013493871633466725
420013106,"R. Vilfredo Pareto, 342",-23.750236,-46.778552,2,9.136174683659952e-05,4.5682960255824577e-08,0.013314251863241085
420013104,"R. Alan Napier, 199",-23.749247,-46.779954,2,9.136174683659952e-05,2.2750114207400638e-05,0.013493713597454495
420013102,"R. Alan Napier, 404",-23.747162,-46.778625,2,9.136174683659952e-05,6.838739150296939e-05,0.013678241717043911
4203928,"R. Albergati Capacelli, 610",-23.746508,-46.778426,3,0.0001370426202548993,0.00024945103742105663,0.013867886697762932
4203890,"R. Albergati Capacelli, 600",-23.746554,-46.779777,3,0.0001370426202548993,0.0024746492897549928,0.014062674651211493
4203754,R. Albergati Capacelli,-23.74587,-46.780606,2,9.136174683659952e-05,0.0025191901760044217,0.01426289172294898
420013097,"Av. Dos Funcionários Públicos, 567",-23.743531,-46.781445,2,9.136174683659952e-05,0.002564644721458967,0.014468892311149593
420013096,"Av. Dos Funcionários Públicos, 1350",-23.740974,-46.782259,2,9.136174683659952e-05,0.0026101449498737678,0.014680960221042642
420013094,"Av. Dos Funcionários Públicos, 1000",-23.738962,-46.781642,3,0.0001370426202548993,0.0026947972203902365,0.014899357362696
4203473,"Av. Dos Funcionários Públicos, 1210",-23.738622,-46.781464,2,9.136174683659952e-05,0.002432522935005172,0.01468467296064097
